ticker,company_name,industry,kpi_name,kpi_category,kpi_unit,kpi_output_type,kpi_description,kpi_tags,kpi_source,kpi_formula,var_a_type,var_a_name,var_b_type,var_b_name
GES,GUESS INC,Apparel Retailers,Segment Revenue - Licensing,Segment Revenue,$,$,Currency value of Segment Revenue,"segment,  revenue,  licensing, ges, guess , apparel retailers",EventVester,"SUM(A1,A2,…,An)",Ai,Segment Revenue,n,Number of Segments
GES,GUESS INC,Apparel Retailers,Segment Revenue - Licensing,Segment Revenue,% increase yoy,%,Percentage of Segment Revenue,"segment,  revenue,  licensing, ges, guess , apparel retailers",EventVester,(A-B)/A,A,Segment Revenue,B,Segments
GPS,"THE GAP, INC.",Apparel Retailers,Sales by Brand - Athleta Sales,Sales by Brand,$,$,Currency value of Sales,"sales,  athleta,  sales, gps, the gap, apparel retailers",EventVester,A,A,Brand Revenue previous period,,
GPS,"THE GAP, INC.",Apparel Retailers,Sales by Brand - Banana Republic Global Sales,Sales by Brand,$,$,Currency value of Sales,"sales,  bananarepublic,  globalsales, gps, the gap, apparel retailers",EventVester,A,A,Brand Revenue previous period,,
GPS,"THE GAP, INC.",Apparel Retailers,Sales by Brand - Gap Global,Sales by Brand,$,$,Currency value of Sales,"sales,  gapglobal, gps, the gap, apparel retailers",EventVester,A,A,Brand Revenue previous period,,
GPS,"THE GAP, INC.",Apparel Retailers,Sales by Brand - Gap Global Sales,Sales by Brand,$,$,Currency value of Sales,"sales,  gap,  globalsales, gps, the gap, apparel retailers",EventVester,A,A,Brand Revenue previous period,,
GPS,"THE GAP, INC.",Apparel Retailers,Sales by Brand - Old Navy Global,Sales by Brand,$,$,Currency value of Sales,"sales,  oldnavyglobal, gps, the gap, apparel retailers",EventVester,A,A,Brand Revenue previous period,,
GPS,"THE GAP, INC.",Apparel Retailers,Sales by Brand - Old Navy Global Sales,Sales by Brand,$,$,Currency value of Sales,"sales,  oldnavy,  globalsales, gps, the gap, apparel retailers",EventVester,A,A,Brand Revenue previous period,,
GPS,"THE GAP, INC.",Apparel Retailers,Sales by Brand - Other Sales,Sales by Brand,$,$,Currency value of Sales,"sales,  othersales, gps, the gap, apparel retailers",EventVester,A,A,Brand Revenue previous period,,
GPS,"THE GAP, INC.",Apparel Retailers,Sales by Brand - Total net sales,Sales by Brand,$,$,Currency value of Total Net Sales,"sales,  total,  net sales, gps, the gap, apparel retailers",EventVester,A,A,Brand Revenue previous period,,
GPS,"THE GAP, INC.",Apparel Retailers,Sales by Geographic Region - Asia Sales,Sales by Geographic Region,$,$,Currency value of Geographic Sales,"sales,  asiasales, gps, the gap, apparel retailers",EventVester,A,A,Geographic Sales,,
GPS,"THE GAP, INC.",Apparel Retailers,Sales by Geographic Region - Canada Sales,Sales by Geographic Region,$,$,Currency value of Geographic Sales,"sales,  canadasales, gps, the gap, apparel retailers",EventVester,A,A,Geographic Sales,,
GPS,"THE GAP, INC.",Apparel Retailers,Sales by Geographic Region - Europe Sales,Sales by Geographic Region,$,$,Currency value of Geographic Sales,"sales,  europesales, gps, the gap, apparel retailers",EventVester,A,A,Geographic Sales,,
GPS,"THE GAP, INC.",Apparel Retailers,Sales by Geographic Region - Other Regions Sales,Sales by Geographic Region,$,$,Currency value of Geographic Sales,"sales,  otherregionssales, gps, the gap, apparel retailers",EventVester,A,A,Geographic Sales,,
GPS,"THE GAP, INC.",Apparel Retailers,Sales by Geographic Region - Total net sales,Sales by Geographic Region,$,$,Currency value of Total Net Geographic Sales,"sales,  total,  net sales, gps, the gap, apparel retailers",EventVester,A-B,A,Total Net Geographic Sales,B,Total Net Geographic Sales previous value
GPS,"THE GAP, INC.",Apparel Retailers,Sales by Geographic Region - total sales ,Sales by Geographic Region,$,$,Currency value of Total Geographic Sales,"sales,  totalsales, gps, the gap, apparel retailers",EventVester,A,A,Total Geographic Sales,,
GPS,"THE GAP, INC.",Apparel Retailers,Sales by Geographic Region - U.S. Sales,Sales by Geographic Region,$,$,Currency value of Geographic Sales,"sales,  ussales, gps, the gap, apparel retailers",EventVester,A,A,Geographic Sales,,
GPS,"THE GAP, INC.",Apparel Retailers,Segment Sales - Online sales,Segment Sales,$,$,Currency value of Segment Sales,"segmentsales,  onlinesales, gps, the gap, apparel retailers",EventVester,A-B,A,Segment Sales,B,Segment Sales previous period
GPS,"THE GAP, INC.",Apparel Retailers,Segment Sales - Store sales,Segment Sales,$,$,Currency value of Segment Store Sales,"segmentsales,  storesales, gps, the gap, apparel retailers",EventVester,A-B,Ai,Segment Stores Sales,n,Number of Stores
GPS,"THE GAP, INC.",Apparel Retailers,Segment Sales - Total net sales,Segment Sales,$,$,Currency value of Segment Total Net Sales,"segmentsales,  total,  net sales, gps, the gap, apparel retailers",EventVester,A-B,A,Segment Total Net Sales,B,Previous Period Sales
JWN,"NORDSTROM, INC.",Apparel Retailers,Revenues by Category - Credit card revenues,Revenues by Category,$,$,Currency value of Revenue,"revenues,  category,  creditcard,  revenues, jwn, nordstrom, apparel retailers",EventVester,A,A,Revenue,,
JWN,"NORDSTROM, INC.",Apparel Retailers,Sales - Anniversary Event Sales,Sales,%,%,Percentage of Sales,"sales,  anniversaryeventsales, jwn, nordstrom, apparel retailers",EventVester,(A-B)/A,A,Sales,B,Sales previous period
JWN,"NORDSTROM, INC.",Apparel Retailers,Sales - Digital Sales,Sales,%,%,Percentage of Sales,"sales,  digitalsales, jwn, nordstrom, apparel retailers",EventVester,(A-B)/A,A,Sales,B,Sales previous period
JWN,"NORDSTROM, INC.",Apparel Retailers,Segment Revenue - Nordstrom Rack Sales,Segment Revenue,$,$,Currency value of Segment Sales Revenue,"segment,  revenue,  nordstromracksales, jwn, nordstrom, apparel retailers",EventVester,"SUM(A1,A2,…,An)",Ai,Segment Sales Revenue,n,Number of Segments
JWN,"NORDSTROM, INC.",Apparel Retailers,Segment Revenue - Nordstrom Sales,Segment Revenue,$,$,Currency value of Segment Sales Revenue,"segment,  revenue,  nordstromsales, jwn, nordstrom, apparel retailers",EventVester,"SUM(A1,A2,…,An)",Ai,Segment Sales Revenue,n,Number of Segments
LEVI,Levi Strauss & Co.,Apparel Retailers,Geographic revenues - Americas,Geographic revenues,$,$,Currency value of Geographic Revenue,"geographic,  revenues,  americas, levi, levi strauss & co., apparel retailers",EventVester,"SUM(A1,A2,…,An)",Ai,Geographic Revenue,n,Number of Regions
LEVI,Levi Strauss & Co.,Apparel Retailers,Geographic revenues - Asia,Geographic revenues,$,$,Currency value of Geographic Revenue,"geographic,  revenues,  asia, levi, levi strauss & co., apparel retailers",EventVester,"SUM(A1,A2,…,An)",Ai,Geographic Revenue,n,Number of Regions
LEVI,Levi Strauss & Co.,Apparel Retailers,Geographic revenues - Europe,Geographic revenues,$,$,Currency value of Geographic Revenue,"geographic,  revenues,  europe, levi, levi strauss & co., apparel retailers",EventVester,"SUM(A1,A2,…,An)",Ai,Geographic Revenue,n,Number of Regions
LEVI,Levi Strauss & Co.,Apparel Retailers,Segment Revenue by Channel - Direct-to-consumer from Americas,Segment Revenue by Channel,$,$,Currency value of Segment Sum of Revenue,"segment,  revenue,  channel,  direct,  consumer,  americas, levi, levi strauss & co., apparel retailers",EventVester,A,Ai,Segment Sum of Revenue,n,Number of Items
LEVI,Levi Strauss & Co.,Apparel Retailers,Segment Revenue by Channel - Direct-to-consumer from Asia,Segment Revenue by Channel,$,$,Currency value of Segment Sum of Revenue,"segment,  revenue,  channel,  direct,  consumer,  asia, levi, levi strauss & co., apparel retailers",EventVester,A,Ai,Segment Sum of Revenue,n,Number of Items
LEVI,Levi Strauss & Co.,Apparel Retailers,Segment Revenue by Channel - Direct-to-consumer from Europe,Segment Revenue by Channel,$,$,Currency value of Segment Sum of Revenue,"segment,  revenue,  channel,  direct,  consumer,  europe, levi, levi strauss & co., apparel retailers",EventVester,A,Ai,Segment Sum of Revenue,n,Number of Items
LEVI,Levi Strauss & Co.,Apparel Retailers,Segment Revenue by Channel - Wholesale revenue from Americas,Segment Revenue by Channel,$,$,Currency value of Segment Revenue,"segment,  revenue,  channel,  wholesale,  revenue,  americas, levi, levi strauss & co., apparel retailers",EventVester,A,A,Segment Revenue,,
LEVI,Levi Strauss & Co.,Apparel Retailers,Segment Revenue by Channel - Wholesale revenue from Asia,Segment Revenue by Channel,$,$,Currency value of Segment Revenue,"segment,  revenue,  channel,  wholesale,  revenue,  asia, levi, levi strauss & co., apparel retailers",EventVester,A,A,Segment Revenue,,
LEVI,Levi Strauss & Co.,Apparel Retailers,Segment Revenue by Channel - Wholesale revenue from Europe,Segment Revenue by Channel,$,$,Currency value of Segment Revenue,"segment,  revenue,  channel,  wholesale,  revenue,  europe, levi, levi strauss & co., apparel retailers",EventVester,A,A,Segment Revenue,,
PLBY,PLBY Group Inc,Apparel Retailers,Revenue by Segment - Digital Subscription and Content,Revenue by Segment,$,$,Currency value of Segment Revenue,"revenue,  segment,  digitalsubscription,  content, plby, plby group , apparel retailers",EventVester,A,A,Segment Revenue,,
PLBY,PLBY Group Inc,Apparel Retailers,Revenue by Segment - Direct-to-Consumer,Revenue by Segment,$,$,Currency value of Segment Sum of Revenue,"revenue,  segment,  direct,  consumer, plby, plby group , apparel retailers",EventVester,A,A,Segment Sum of Revenue,,
PLBY,PLBY Group Inc,Apparel Retailers,Revenue by Segment - Licensing,Revenue by Segment,$,$,Currency value of Segment Revenue,"revenue,  segment,  licensing, plby, plby group , apparel retailers",EventVester,A,A,Segment Revenue,,
PLBY,PLBY Group Inc,Apparel Retailers,Revenue by Segment - Other,Revenue by Segment,$,$,Currency value of Segment Revenue,"revenue,  segment,  other, plby, plby group , apparel retailers",EventVester,A,A,Segment Revenue,,
PLBY,PLBY Group Inc,Apparel Retailers,Revenue by Type - Consumer Products,Revenue by Type,$,$,Currency value of Sum of Revenue,"revenue,  consumerproducts, plby, plby group , apparel retailers",EventVester,A,Ai,Sum of Revenue,n,Number of Items
PLBY,PLBY Group Inc,Apparel Retailers,Revenue by Type - Magazine and Digital Subscriptions,Revenue by Type,$,$,Currency value of Revenue,"revenue,  magazine,  digitalsubscriptions, plby, plby group , apparel retailers",EventVester,A,A,Revenue,,
PLBY,PLBY Group Inc,Apparel Retailers,Revenue by Type - Trademark Licensing,Revenue by Type,$,$,Currency value of Revenue,"revenue,  trademarklicensing, plby, plby group , apparel retailers",EventVester,A,A,Revenue,,
PLBY,PLBY Group Inc,Apparel Retailers,Revenue by Type - TV and Cable Programming,Revenue by Type,$,$,Currency value of Revenue,"revenue,  tv,  cableprogramming, plby, plby group , apparel retailers",EventVester,A,A,Revenue,,
PLCE,"THE CHILDREN'S PLACE, INC.",Apparel Retailers,Geographic Revenue - International & Other Sales,Geographic Revenue,$,$,Currency value of Geographic Sales Revenue,"geographic,  revenue,  international,  othersales, plce, the children's place, apparel retailers",EventVester,"SUM(A1,A2,…,An)",Ai,Geographic Sales Revenue,n,Number of Regions
PLCE,"THE CHILDREN'S PLACE, INC.",Apparel Retailers,Geographic Revenue - Mid-West Sales,Geographic Revenue,$,$,Currency value of Geographic Sales Revenue,"geographic,  revenue,  midwestsales, plce, the children's place, apparel retailers",EventVester,"SUM(A1,A2,…,An)",Ai,Geographic Sales Revenue,n,Number of Regions
PLCE,"THE CHILDREN'S PLACE, INC.",Apparel Retailers,Geographic Revenue - North East Sales,Geographic Revenue,$,$,Currency value of Geographic Sales Revenue,"geographic,  revenue,  northeastsales, plce, the children's place, apparel retailers",EventVester,"SUM(A1,A2,…,An)",Ai,Geographic Sales Revenue,n,Number of Regions
PLCE,"THE CHILDREN'S PLACE, INC.",Apparel Retailers,Geographic Revenue - South Sales,Geographic Revenue,$,$,Currency value of Geographic Sales Revenue,"geographic,  revenue,  southsales, plce, the children's place, apparel retailers",EventVester,"SUM(A1,A2,…,An)",Ai,Geographic Sales Revenue,n,Number of Regions
PLCE,"THE CHILDREN'S PLACE, INC.",Apparel Retailers,Geographic Revenue - West Sales,Geographic Revenue,$,$,Currency value of Geographic Sales Revenue,"geographic,  revenue,  westsales, plce, the children's place, apparel retailers",EventVester,"SUM(A1,A2,…,An)",Ai,Geographic Sales Revenue,n,Number of Regions
PLCE,"THE CHILDREN'S PLACE, INC.",Apparel Retailers,Segment Revenue - The Children's Place International,Segment Revenue,$,$,Currency value of Segment Revenue,"segment,  revenue,  the childrens place, international, plce, the children's place, apparel retailers",EventVester,"SUM(A1,A2,…,An)",Ai,Segment Revenue,n,Number of Segments
PLCE,"THE CHILDREN'S PLACE, INC.",Apparel Retailers,Segment Revenue - The Children's Place U.S.,Segment Revenue,$,$,Currency value of Segment Revenue,"segment,  revenue,  thechildrensplace,  US, plce, the children's place, apparel retailers",EventVester,"SUM(A1,A2,…,An)",Ai,Segment Revenue,n,Number of Segments
PLCE,"THE CHILDREN'S PLACE, INC.",Apparel Retailers,Stores - Closed store count,Stores,stores,#,Number of Store Count,"stores,  closed,  store,  count, plce, the children's place, apparel retailers",EventVester,"COUNT(A1, A2,…,An)",Ai,Stores Count,n,Number of Stores
PLCE,"THE CHILDREN'S PLACE, INC.",Apparel Retailers,Stores - Total store count,Stores,stores,#,Number of Total Store Count,"stores,  total,  store,  count, plce, the children's place, apparel retailers",EventVester,"COUNT(A1, A2,…,An)",Ai,Total Stores Count,n,Number of Stores
ROST,Ross Stores Inc,Apparel Retailers,"sales mix - Accessories, Lingerie, Fine Jewelry, and Fragrances",sales mix,%,%,Percentage of Sales,"salesmix,  accessories,  lingerie,  finejewelry,  fragrances, rost, ross stores , apparel retailers",EventVester,(A-B)/A,A,Sales,B,Sales previous period
ROST,Ross Stores Inc,Apparel Retailers,sales mix - Children's,sales mix,%,%,Percentage of Sales,"salesmix,  childrens, rost, ross stores , apparel retailers",EventVester,(A-B)/A,A,Sales,B,Sales previous period
ROST,Ross Stores Inc,Apparel Retailers,sales mix - Home Accents and Bed and Bath,sales mix,%,%,Percentage of Sales,"salesmix,  homeaccents,  bed,  bath, rost, ross stores , apparel retailers",EventVester,(A-B)/A,A,Sales,B,Sales previous period
ROST,Ross Stores Inc,Apparel Retailers,sales mix - Ladies,sales mix,%,%,Percentage of Sales,"salesmix,  ladies, rost, ross stores , apparel retailers",EventVester,(A-B)/A,A,Sales,B,Sales previous period
ROST,Ross Stores Inc,Apparel Retailers,sales mix - Men's,sales mix,%,%,Percentage of Sales,"salesmix,  mens, rost, ross stores , apparel retailers",EventVester,(A-B)/A,A,Sales,B,Sales previous period
ROST,Ross Stores Inc,Apparel Retailers,sales mix - Shoes,sales mix,%,%,Percentage of Sales,"salesmix,  shoes, rost, ross stores , apparel retailers",EventVester,(A-B)/A,A,Sales,B,Sales previous period
ROST,Ross Stores Inc,Apparel Retailers,Store Count - Beginning of the period,Store Count,stores,$,Currency value of per Unit Store Count,"store,  count,  beginningtheperiod, rost, ross stores , apparel retailers",EventVester,"SUM(A1,A2,…,An)",Ai,per Unit Stores Count,n,Number of Stores
ROST,Ross Stores Inc,Apparel Retailers,Store Count - Closed in the period,Store Count,stores,$,Currency value of per Unit Store Count,"store,  count,  closed,  theperiod, rost, ross stores , apparel retailers",EventVester,"SUM(A1,A2,…,An)",Ai,per Unit Stores Count,n,Number of Stores
ROST,Ross Stores Inc,Apparel Retailers,Store Count - End of the period,Store Count,stores,$,Currency value of per Unit Store Count,"store,  count,  endtheperiod, rost, ross stores , apparel retailers",EventVester,"SUM(A1,A2,…,An)",Ai,per Unit Stores Count,n,Number of Stores
ROST,Ross Stores Inc,Apparel Retailers,Store Count - Opened in the period,Store Count,stores,$,Currency value of per Unit Store Count,"store,  count,  opened,  theperiod, rost, ross stores , apparel retailers",EventVester,"SUM(A1,A2,…,An)",Ai,per Unit Stores Count,n,Number of Stores
ROST,Ross Stores Inc,Apparel Retailers,Store count - Store count at end of period,Store count,stores,#,Number of per Unit Store Count,"store,  count,  store,  countat,  endperiod, rost, ross stores , apparel retailers",EventVester,"COUNT(A1, A2,…,An)",Ai,per Unit Stores Count,n,Number of Stores
